loss,dense_376_loss,dense_378_loss,dense_380_loss,dense_382_loss,dense_384_loss,dense_386_loss,dense_388_loss,dense_390_loss,dense_392_loss,dense_394_loss,dense_396_loss,dense_398_loss,dense_400_loss,dense_402_loss,dense_404_loss,dense_406_loss,dense_408_loss,dense_410_loss,dense_412_loss,dense_414_loss,dense_376_accuracy,dense_376_recall_6,dense_376_precision_5,dense_378_accuracy,dense_378_recall_6,dense_378_precision_5,dense_380_accuracy,dense_380_recall_6,dense_380_precision_5,dense_382_accuracy,dense_382_recall_6,dense_382_precision_5,dense_384_accuracy,dense_384_recall_6,dense_384_precision_5,dense_386_accuracy,dense_386_recall_6,dense_386_precision_5,dense_388_accuracy,dense_388_recall_6,dense_388_precision_5,dense_390_accuracy,dense_390_recall_6,dense_390_precision_5,dense_392_accuracy,dense_392_recall_6,dense_392_precision_5,dense_394_accuracy,dense_394_recall_6,dense_394_precision_5,dense_396_accuracy,dense_396_recall_6,dense_396_precision_5,dense_398_accuracy,dense_398_recall_6,dense_398_precision_5,dense_400_accuracy,dense_400_recall_6,dense_400_precision_5,dense_402_accuracy,dense_402_recall_6,dense_402_precision_5,dense_404_accuracy,dense_404_recall_6,dense_404_precision_5,dense_406_accuracy,dense_406_recall_6,dense_406_precision_5,dense_408_accuracy,dense_408_recall_6,dense_408_precision_5,dense_410_accuracy,dense_410_recall_6,dense_410_precision_5,dense_412_accuracy,dense_412_recall_6,dense_412_precision_5,dense_414_accuracy,dense_414_recall_6,dense_414_precision_5,val_loss,val_dense_376_loss,val_dense_378_loss,val_dense_380_loss,val_dense_382_loss,val_dense_384_loss,val_dense_386_loss,val_dense_388_loss,val_dense_390_loss,val_dense_392_loss,val_dense_394_loss,val_dense_396_loss,val_dense_398_loss,val_dense_400_loss,val_dense_402_loss,val_dense_404_loss,val_dense_406_loss,val_dense_408_loss,val_dense_410_loss,val_dense_412_loss,val_dense_414_loss,val_dense_376_accuracy,val_dense_376_recall_6,val_dense_376_precision_5,val_dense_378_accuracy,val_dense_378_recall_6,val_dense_378_precision_5,val_dense_380_accuracy,val_dense_380_recall_6,val_dense_380_precision_5,val_dense_382_accuracy,val_dense_382_recall_6,val_dense_382_precision_5,val_dense_384_accuracy,val_dense_384_recall_6,val_dense_384_precision_5,val_dense_386_accuracy,val_dense_386_recall_6,val_dense_386_precision_5,val_dense_388_accuracy,val_dense_388_recall_6,val_dense_388_precision_5,val_dense_390_accuracy,val_dense_390_recall_6,val_dense_390_precision_5,val_dense_392_accuracy,val_dense_392_recall_6,val_dense_392_precision_5,val_dense_394_accuracy,val_dense_394_recall_6,val_dense_394_precision_5,val_dense_396_accuracy,val_dense_396_recall_6,val_dense_396_precision_5,val_dense_398_accuracy,val_dense_398_recall_6,val_dense_398_precision_5,val_dense_400_accuracy,val_dense_400_recall_6,val_dense_400_precision_5,val_dense_402_accuracy,val_dense_402_recall_6,val_dense_402_precision_5,val_dense_404_accuracy,val_dense_404_recall_6,val_dense_404_precision_5,val_dense_406_accuracy,val_dense_406_recall_6,val_dense_406_precision_5,val_dense_408_accuracy,val_dense_408_recall_6,val_dense_408_precision_5,val_dense_410_accuracy,val_dense_410_recall_6,val_dense_410_precision_5,val_dense_412_accuracy,val_dense_412_recall_6,val_dense_412_precision_5,val_dense_414_accuracy,val_dense_414_recall_6,val_dense_414_precision_5
8.71962833404541,0.499184787273407,0.5875617861747742,0.21579602360725403,0.1613786369562149,0.6120195388793945,0.3746805489063263,0.3874872624874115,0.27399584650993347,0.6776775121688843,0.6457258462905884,0.35501328110694885,0.5521448254585266,0.17670825123786926,0.2845472991466522,0.5739558935165405,0.4378570020198822,0.6970219016075134,0.3013226389884949,0.39029407501220703,0.5152578949928284,0.8106166124343872,0.006321112625300884,0.1388888955116272,0.7394529581069946,0.010733452625572681,0.4000000059604645,0.9501622915267944,0.0,0.0,0.9643023014068604,0.0,0.0,0.7146499752998352,0.005766062531620264,0.22580644488334656,0.8847936987876892,0.002057613106444478,0.07692307978868484,0.8817802667617798,0.003960396163165569,0.2222222238779068,0.9246639013290405,0.009646302089095116,0.15000000596046448,0.6198423504829407,0.02675793319940567,0.3613445460796356,0.6648122668266296,0.04253785312175751,0.3333333432674408,0.8929068446159363,0.0022624435368925333,0.04545454680919647,0.7774686813354492,0.006329114083200693,0.25,0.9578117728233337,0.0,0.0,0.9251275062561035,0.0,0.0,0.7471024394035339,0.006610009353607893,0.15217390656471252,0.8463143110275269,0.0031152646988630295,0.07999999821186066,0.5980528593063354,0.057841382920742035,0.38645419478416443,0.9146963357925415,0.0029069767333567142,0.03846153989434242,0.8762169480323792,0.0018761726096272469,0.3333333432674408,0.8001854419708252,0.0035335689317435026,0.15789473056793213,8.269523620605469,0.482825368642807,0.5696074962615967,0.17071226239204407,0.14329375326633453,0.5894873142242432,0.3585745394229889,0.34952613711357117,0.24293309450149536,0.6571242809295654,0.6238434910774231,0.3628818094730377,0.5177761912345886,0.15906117856502533,0.24816513061523438,0.5679373741149902,0.4367380738258362,0.6617863774299622,0.2712404727935791,0.3697231113910675,0.4862867295742035,0.8174235224723816,0.0,0.0,0.743280827999115,0.0,0.0,0.9592214822769165,0.0,0.0,0.9675625562667847,0.0,0.0,0.7238183617591858,0.0,0.0,0.8850787878036499,0.0,0.0,0.8887858986854553,0.0,0.0,0.9341983199119568,0.0,0.0,0.6357738375663757,0.0,0.0,0.6839666366577148,0.0,0.0,0.8832252025604248,0.0,0.0,0.7877664566040039,0.0,0.0,0.9629286527633667,0.0,0.0,0.9323447346687317,0.0,0.0,0.7469879388809204,0.0,0.0,0.8480074405670166,0.0,0.0,0.6255792379379272,0.0,0.0,0.9230769276618958,0.0,0.0,0.8785912990570068,0.0,0.0,0.810009241104126,0.0,0.0
8.354621887207031,0.4772912561893463,0.5742626786231995,0.19188420474529266,0.14168846607208252,0.595798134803772,0.35496652126312256,0.36263197660446167,0.2614825367927551,0.6615569591522217,0.6289361715316772,0.3341228663921356,0.528239369392395,0.1670076996088028,0.2687014639377594,0.558520495891571,0.42296406626701355,0.6688088774681091,0.280871719121933,0.37728771567344666,0.49760088324546814,0.816643476486206,0.0,0.0,0.7408437728881836,0.0,0.0,0.9529439210891724,0.0,0.0,0.9682429432868958,0.0,0.0,0.7185906171798706,0.0,0.0,0.8873435258865356,0.0,0.0,0.8829392790794373,0.0,0.0,0.9279091358184814,0.0,0.0,0.6274918913841248,0.0,0.0,0.6784886121749878,0.0,0.0,0.8975428938865662,0.0,0.0,0.7802503705024719,0.0,0.0,0.9612888097763062,0.0,0.0,0.925359308719635,0.0,0.0,0.7545201778411865,0.0,0.0,0.851182222366333,0.0,0.0,0.6112656593322754,0.0,0.0,0.9202595949172974,0.0,0.0,0.8764487504959106,0.0,0.0,0.8031988739967346,0.0,0.0,8.271228790283203,0.4780139923095703,0.5695971250534058,0.1704828292131424,0.14478614926338196,0.5905263423919678,0.36274945735931396,0.34911972284317017,0.2475164830684662,0.6566256284713745,0.6277181506156921,0.3607551157474518,0.5169503688812256,0.15856367349624634,0.24832402169704437,0.5658341646194458,0.42913198471069336,0.6615470051765442,0.2717718183994293,0.3746301829814911,0.4865852892398834,0.8174235224723816,0.0,0.0,0.743280827999115,0.0,0.0,0.9592214822769165,0.0,0.0,0.9675625562667847,0.0,0.0,0.7238183617591858,0.0,0.0,0.8850787878036499,0.0,0.0,0.8887858986854553,0.0,0.0,0.9341983199119568,0.0,0.0,0.6357738375663757,0.0,0.0,0.6839666366577148,0.0,0.0,0.8832252025604248,0.0,0.0,0.7877664566040039,0.0,0.0,0.9629286527633667,0.0,0.0,0.9323447346687317,0.0,0.0,0.7469879388809204,0.0,0.0,0.8480074405670166,0.0,0.0,0.6255792379379272,0.0,0.0,0.9230769276618958,0.0,0.0,0.8785912990570068,0.0,0.0,0.810009241104126,0.0,0.0
8.346565246582031,0.4772935211658478,0.5750464200973511,0.19231709837913513,0.14237934350967407,0.5948721170425415,0.3538110554218292,0.3627470135688782,0.26068753004074097,0.6610507965087891,0.62935870885849,0.3322564363479614,0.5282222032546997,0.16645799577236176,0.2671820819377899,0.558478832244873,0.42244812846183777,0.6688104271888733,0.2804616391658783,0.3755713999271393,0.49711790680885315,0.816643476486206,0.0,0.0,0.7408437728881836,0.0,0.0,0.9529439210891724,0.0,0.0,0.9682429432868958,0.0,0.0,0.7185906171798706,0.0,0.0,0.8873435258865356,0.0,0.0,0.8829392790794373,0.0,0.0,0.9279091358184814,0.0,0.0,0.6274918913841248,0.0,0.0,0.6784886121749878,0.0,0.0,0.8975428938865662,0.0,0.0,0.7802503705024719,0.0,0.0,0.9612888097763062,0.0,0.0,0.925359308719635,0.0,0.0,0.7545201778411865,0.0,0.0,0.851182222366333,0.0,0.0,0.6112656593322754,0.0,0.0,0.9202595949172974,0.0,0.0,0.8764487504959106,0.0,0.0,0.8031988739967346,0.0,0.0,8.273880004882812,0.47950875759124756,0.5708757638931274,0.17345911264419556,0.14438048005104065,0.5893660187721252,0.3567291498184204,0.35238373279571533,0.2427903264760971,0.6576043963432312,0.6241815686225891,0.36303797364234924,0.5248963236808777,0.15852278470993042,0.24998515844345093,0.5683948993682861,0.42722171545028687,0.6613587737083435,0.27134618163108826,0.37062230706214905,0.48721492290496826,0.8174235224723816,0.0,0.0,0.743280827999115,0.0,0.0,0.9592214822769165,0.0,0.0,0.9675625562667847,0.0,0.0,0.7238183617591858,0.0,0.0,0.8850787878036499,0.0,0.0,0.8887858986854553,0.0,0.0,0.9341983199119568,0.0,0.0,0.6357738375663757,0.0,0.0,0.6839666366577148,0.0,0.0,0.8832252025604248,0.0,0.0,0.7877664566040039,0.0,0.0,0.9629286527633667,0.0,0.0,0.9323447346687317,0.0,0.0,0.7469879388809204,0.0,0.0,0.8480074405670166,0.0,0.0,0.6255792379379272,0.0,0.0,0.9230769276618958,0.0,0.0,0.8785912990570068,0.0,0.0,0.810009241104126,0.0,0.0
8.349933624267578,0.4780459702014923,0.5741265416145325,0.19130679965019226,0.1431264877319336,0.5953632593154907,0.3538989722728729,0.3632430136203766,0.26128697395324707,0.6614083051681519,0.6287145018577576,0.3313872814178467,0.5273078680038452,0.16694413125514984,0.2672671377658844,0.5590333342552185,0.422663152217865,0.6689648628234863,0.2800847291946411,0.37749767303466797,0.49826163053512573,0.816643476486206,0.0,0.0,0.7408437728881836,0.0,0.0,0.9529439210891724,0.0,0.0,0.9682429432868958,0.0,0.0,0.7185906171798706,0.0,0.0,0.8873435258865356,0.0,0.0,0.8829392790794373,0.0,0.0,0.9279091358184814,0.0,0.0,0.6274918913841248,0.0,0.0,0.6784886121749878,0.0,0.0,0.8975428938865662,0.0,0.0,0.7802503705024719,0.0,0.0,0.9612888097763062,0.0,0.0,0.925359308719635,0.0,0.0,0.7545201778411865,0.0,0.0,0.851182222366333,0.0,0.0,0.6112656593322754,0.0,0.0,0.9202595949172974,0.0,0.0,0.8764487504959106,0.0,0.0,0.8031988739967346,0.0,0.0,8.27699089050293,0.4768497347831726,0.5711497664451599,0.17184500396251678,0.14610625803470612,0.5896215438842773,0.36056190729141235,0.35494834184646606,0.24684783816337585,0.6558851003646851,0.6242304444313049,0.36049020290374756,0.5188615918159485,0.1596614122390747,0.2481493204832077,0.5675916075706482,0.4261501133441925,0.6620940566062927,0.2724097669124603,0.371317982673645,0.4922182261943817,0.8174235224723816,0.0,0.0,0.743280827999115,0.0,0.0,0.9592214822769165,0.0,0.0,0.9675625562667847,0.0,0.0,0.7238183617591858,0.0,0.0,0.8850787878036499,0.0,0.0,0.8887858986854553,0.0,0.0,0.9341983199119568,0.0,0.0,0.6357738375663757,0.0,0.0,0.6839666366577148,0.0,0.0,0.8832252025604248,0.0,0.0,0.7877664566040039,0.0,0.0,0.9629286527633667,0.0,0.0,0.9323447346687317,0.0,0.0,0.7469879388809204,0.0,0.0,0.8480074405670166,0.0,0.0,0.6255792379379272,0.0,0.0,0.9230769276618958,0.0,0.0,0.8785912990570068,0.0,0.0,0.810009241104126,0.0,0.0
8.352717399597168,0.4786532521247864,0.5745264291763306,0.1927867829799652,0.14341852068901062,0.5957321524620056,0.35365569591522217,0.3634341359138489,0.26055729389190674,0.6609340906143188,0.6288448572158813,0.3343251049518585,0.5282060503959656,0.16664162278175354,0.2672131061553955,0.5583299398422241,0.4225103557109833,0.6692008376121521,0.2803739905357361,0.3757146894931793,0.4976597726345062,0.816643476486206,0.0,0.0,0.7408437728881836,0.0,0.0,0.9529439210891724,0.0,0.0,0.9682429432868958,0.0,0.0,0.7185906171798706,0.0,0.0,0.8873435258865356,0.0,0.0,0.8829392790794373,0.0,0.0,0.9279091358184814,0.0,0.0,0.6274918913841248,0.0,0.0,0.6784886121749878,0.0,0.0,0.8975428938865662,0.0,0.0,0.7802503705024719,0.0,0.0,0.9612888097763062,0.0,0.0,0.925359308719635,0.0,0.0,0.7545201778411865,0.0,0.0,0.851182222366333,0.0,0.0,0.6112656593322754,0.0,0.0,0.9202595949172974,0.0,0.0,0.8764487504959106,0.0,0.0,0.8031988739967346,0.0,0.0,8.264293670654297,0.4759998917579651,0.5707463026046753,0.17137914896011353,0.1488267183303833,0.5908740162849426,0.35754531621932983,0.34905314445495605,0.2444790005683899,0.6572515368461609,0.6261439919471741,0.3642207682132721,0.5173545479774475,0.15853075683116913,0.24761900305747986,0.5656219124794006,0.42676469683647156,0.6612668633460999,0.2742786705493927,0.369999498128891,0.4863380193710327,0.8174235224723816,0.0,0.0,0.743280827999115,0.0,0.0,0.9592214822769165,0.0,0.0,0.9675625562667847,0.0,0.0,0.7238183617591858,0.0,0.0,0.8850787878036499,0.0,0.0,0.8887858986854553,0.0,0.0,0.9341983199119568,0.0,0.0,0.6357738375663757,0.0,0.0,0.6839666366577148,0.0,0.0,0.8832252025604248,0.0,0.0,0.7877664566040039,0.0,0.0,0.9629286527633667,0.0,0.0,0.9323447346687317,0.0,0.0,0.7469879388809204,0.0,0.0,0.8480074405670166,0.0,0.0,0.6255792379379272,0.0,0.0,0.9230769276618958,0.0,0.0,0.8785912990570068,0.0,0.0,0.810009241104126,0.0,0.0
8.347977638244629,0.4779166579246521,0.5740188360214233,0.190919890999794,0.14266562461853027,0.5958353281021118,0.35374364256858826,0.3631553649902344,0.2614952623844147,0.661186933517456,0.6293518543243408,0.33208587765693665,0.5280966758728027,0.16511660814285278,0.2686292231082916,0.5586548447608948,0.4226011335849762,0.668763279914856,0.27933499217033386,0.3758516311645508,0.49855417013168335,0.816643476486206,0.0,0.0,0.7408437728881836,0.0,0.0,0.9529439210891724,0.0,0.0,0.9682429432868958,0.0,0.0,0.7185906171798706,0.0,0.0,0.8873435258865356,0.0,0.0,0.8829392790794373,0.0,0.0,0.9279091358184814,0.0,0.0,0.6274918913841248,0.0,0.0,0.6784886121749878,0.0,0.0,0.8975428938865662,0.0,0.0,0.7802503705024719,0.0,0.0,0.9612888097763062,0.0,0.0,0.925359308719635,0.0,0.0,0.7545201778411865,0.0,0.0,0.851182222366333,0.0,0.0,0.6112656593322754,0.0,0.0,0.9202595949172974,0.0,0.0,0.8764487504959106,0.0,0.0,0.8031988739967346,0.0,0.0,8.27550220489502,0.48515498638153076,0.5722909569740295,0.17074620723724365,0.14369617402553558,0.5893629193305969,0.3569018244743347,0.3514910340309143,0.24275967478752136,0.6562438607215881,0.6238621473312378,0.36473309993743896,0.5175323486328125,0.15852466225624084,0.24801059067249298,0.5665217041969299,0.43375149369239807,0.6618584394454956,0.27570000290870667,0.3700351119041443,0.4863250255584717,0.8174235224723816,0.0,0.0,0.743280827999115,0.0,0.0,0.9592214822769165,0.0,0.0,0.9675625562667847,0.0,0.0,0.7238183617591858,0.0,0.0,0.8850787878036499,0.0,0.0,0.8887858986854553,0.0,0.0,0.9341983199119568,0.0,0.0,0.6357738375663757,0.0,0.0,0.6839666366577148,0.0,0.0,0.8832252025604248,0.0,0.0,0.7877664566040039,0.0,0.0,0.9629286527633667,0.0,0.0,0.9323447346687317,0.0,0.0,0.7469879388809204,0.0,0.0,0.8480074405670166,0.0,0.0,0.6255792379379272,0.0,0.0,0.9230769276618958,0.0,0.0,0.8785912990570068,0.0,0.0,0.810009241104126,0.0,0.0
8.353140830993652,0.4784091114997864,0.573588490486145,0.19185921549797058,0.14174136519432068,0.5952253937721252,0.35391515493392944,0.3642145097255707,0.26301175355911255,0.6613457202911377,0.6292044520378113,0.33395543694496155,0.5279703736305237,0.16673098504543304,0.2672937214374542,0.5594489574432373,0.42265334725379944,0.6689518690109253,0.28040772676467896,0.3759633004665375,0.49724531173706055,0.816643476486206,0.0,0.0,0.7408437728881836,0.0,0.0,0.9529439210891724,0.0,0.0,0.9682429432868958,0.0,0.0,0.7185906171798706,0.0,0.0,0.8873435258865356,0.0,0.0,0.8829392790794373,0.0,0.0,0.9279091358184814,0.0,0.0,0.6274918913841248,0.0,0.0,0.6784886121749878,0.0,0.0,0.8975428938865662,0.0,0.0,0.7802503705024719,0.0,0.0,0.9612888097763062,0.0,0.0,0.925359308719635,0.0,0.0,0.7545201778411865,0.0,0.0,0.851182222366333,0.0,0.0,0.6112656593322754,0.0,0.0,0.9202595949172974,0.0,0.0,0.8764487504959106,0.0,0.0,0.8031988739967346,0.0,0.0,8.298163414001465,0.47988152503967285,0.5747286081314087,0.17104892432689667,0.14657482504844666,0.5899834036827087,0.35674208402633667,0.3496987223625183,0.2427198737859726,0.6563708782196045,0.6242481470108032,0.36062687635421753,0.518759548664093,0.17486383020877838,0.24963945150375366,0.5662448406219482,0.4328244924545288,0.6612995862960815,0.2741074860095978,0.3789144456386566,0.4888868033885956,0.8174235224723816,0.0,0.0,0.743280827999115,0.0,0.0,0.9592214822769165,0.0,0.0,0.9675625562667847,0.0,0.0,0.7238183617591858,0.0,0.0,0.8850787878036499,0.0,0.0,0.8887858986854553,0.0,0.0,0.9341983199119568,0.0,0.0,0.6357738375663757,0.0,0.0,0.6839666366577148,0.0,0.0,0.8832252025604248,0.0,0.0,0.7877664566040039,0.0,0.0,0.9629286527633667,0.0,0.0,0.9323447346687317,0.0,0.0,0.7469879388809204,0.0,0.0,0.8480074405670166,0.0,0.0,0.6255792379379272,0.0,0.0,0.9230769276618958,0.0,0.0,0.8785912990570068,0.0,0.0,0.810009241104126,0.0,0.0
8.349132537841797,0.47893598675727844,0.5735116600990295,0.19255594909191132,0.1425931602716446,0.5954794883728027,0.35481423139572144,0.36317846179008484,0.2611798048019409,0.6610492467880249,0.6288847923278809,0.3330862522125244,0.5274483561515808,0.16547729074954987,0.2671874761581421,0.5593481659889221,0.4230743944644928,0.6690332293510437,0.27922946214675903,0.37600380182266235,0.4970659017562866,0.816643476486206,0.0,0.0,0.7408437728881836,0.0,0.0,0.9529439210891724,0.0,0.0,0.9682429432868958,0.0,0.0,0.7185906171798706,0.0,0.0,0.8873435258865356,0.0,0.0,0.8829392790794373,0.0,0.0,0.9279091358184814,0.0,0.0,0.6274918913841248,0.0,0.0,0.6784886121749878,0.0,0.0,0.8975428938865662,0.0,0.0,0.7802503705024719,0.0,0.0,0.9612888097763062,0.0,0.0,0.925359308719635,0.0,0.0,0.7545201778411865,0.0,0.0,0.851182222366333,0.0,0.0,0.6112656593322754,0.0,0.0,0.9202595949172974,0.0,0.0,0.8764487504959106,0.0,0.0,0.8031988739967346,0.0,0.0,8.268771171569824,0.47528982162475586,0.5696793794631958,0.1754140704870224,0.1431259959936142,0.5893495082855225,0.35745716094970703,0.34948602318763733,0.24269609153270721,0.6560437083244324,0.6242622137069702,0.3637095093727112,0.5171627402305603,0.1586897075176239,0.24860547482967377,0.5675018429756165,0.4261505901813507,0.6616213321685791,0.2836734354496002,0.3714364767074585,0.4874160587787628,0.8174235224723816,0.0,0.0,0.743280827999115,0.0,0.0,0.9592214822769165,0.0,0.0,0.9675625562667847,0.0,0.0,0.7238183617591858,0.0,0.0,0.8850787878036499,0.0,0.0,0.8887858986854553,0.0,0.0,0.9341983199119568,0.0,0.0,0.6357738375663757,0.0,0.0,0.6839666366577148,0.0,0.0,0.8832252025604248,0.0,0.0,0.7877664566040039,0.0,0.0,0.9629286527633667,0.0,0.0,0.9323447346687317,0.0,0.0,0.7469879388809204,0.0,0.0,0.8480074405670166,0.0,0.0,0.6255792379379272,0.0,0.0,0.9230769276618958,0.0,0.0,0.8785912990570068,0.0,0.0,0.810009241104126,0.0,0.0
8.347743034362793,0.4774484634399414,0.5737452507019043,0.1919569969177246,0.14351117610931396,0.5955801606178284,0.353664368391037,0.3624246120452881,0.26078274846076965,0.6606332063674927,0.6287593245506287,0.3319207727909088,0.528252899646759,0.16568584740161896,0.2679753005504608,0.5589300990104675,0.42260974645614624,0.6689493656158447,0.28073352575302124,0.37608543038368225,0.4980947971343994,0.816643476486206,0.0,0.0,0.7408437728881836,0.0,0.0,0.9529439210891724,0.0,0.0,0.9682429432868958,0.0,0.0,0.7185906171798706,0.0,0.0,0.8873435258865356,0.0,0.0,0.8829392790794373,0.0,0.0,0.9279091358184814,0.0,0.0,0.6274918913841248,0.0,0.0,0.6784886121749878,0.0,0.0,0.8975428938865662,0.0,0.0,0.7802503705024719,0.0,0.0,0.9612888097763062,0.0,0.0,0.925359308719635,0.0,0.0,0.7545201778411865,0.0,0.0,0.851182222366333,0.0,0.0,0.6112656593322754,0.0,0.0,0.9202595949172974,0.0,0.0,0.8764487504959106,0.0,0.0,0.8031988739967346,0.0,0.0,8.263315200805664,0.47534263134002686,0.5713425278663635,0.17960502207279205,0.14312121272087097,0.5917986035346985,0.3604954481124878,0.3493613004684448,0.2429235428571701,0.6559044718742371,0.6247555017471313,0.36103886365890503,0.5169194936752319,0.15853217244148254,0.24766117334365845,0.5656676888465881,0.4267064034938812,0.6613203883171082,0.27306047081947327,0.3705444931983948,0.4872150719165802,0.8174235224723816,0.0,0.0,0.743280827999115,0.0,0.0,0.9592214822769165,0.0,0.0,0.9675625562667847,0.0,0.0,0.7238183617591858,0.0,0.0,0.8850787878036499,0.0,0.0,0.8887858986854553,0.0,0.0,0.9341983199119568,0.0,0.0,0.6357738375663757,0.0,0.0,0.6839666366577148,0.0,0.0,0.8832252025604248,0.0,0.0,0.7877664566040039,0.0,0.0,0.9629286527633667,0.0,0.0,0.9323447346687317,0.0,0.0,0.7469879388809204,0.0,0.0,0.8480074405670166,0.0,0.0,0.6255792379379272,0.0,0.0,0.9230769276618958,0.0,0.0,0.8785912990570068,0.0,0.0,0.810009241104126,0.0,0.0
8.343536376953125,0.47791269421577454,0.5732153058052063,0.19103261828422546,0.14247171580791473,0.5954442620277405,0.3537614941596985,0.3626110851764679,0.2609601616859436,0.6609590649604797,0.6287724375724792,0.3321269154548645,0.5270174145698547,0.16570132970809937,0.2669585049152374,0.5579560399055481,0.42347559332847595,0.6688485145568848,0.280189573764801,0.3763068616390228,0.4978170394897461,0.816643476486206,0.0,0.0,0.7408437728881836,0.0,0.0,0.9529439210891724,0.0,0.0,0.9682429432868958,0.0,0.0,0.7185906171798706,0.0,0.0,0.8873435258865356,0.0,0.0,0.8829392790794373,0.0,0.0,0.9279091358184814,0.0,0.0,0.6274918913841248,0.0,0.0,0.6784886121749878,0.0,0.0,0.8975428938865662,0.0,0.0,0.7802503705024719,0.0,0.0,0.9612888097763062,0.0,0.0,0.925359308719635,0.0,0.0,0.7545201778411865,0.0,0.0,0.851182222366333,0.0,0.0,0.6112656593322754,0.0,0.0,0.9202595949172974,0.0,0.0,0.8764487504959106,0.0,0.0,0.8031988739967346,0.0,0.0,8.25759220123291,0.47541359066963196,0.569827675819397,0.17242050170898438,0.143169105052948,0.5893593430519104,0.3573206961154938,0.34909918904304504,0.24273574352264404,0.6561062932014465,0.6251512765884399,0.36103618144989014,0.5183643698692322,0.15903864800930023,0.24821250140666962,0.5725061297416687,0.4264054000377655,0.6622129678726196,0.27120861411094666,0.37144947052001953,0.48655495047569275,0.8174235224723816,0.0,0.0,0.743280827999115,0.0,0.0,0.9592214822769165,0.0,0.0,0.9675625562667847,0.0,0.0,0.7238183617591858,0.0,0.0,0.8850787878036499,0.0,0.0,0.8887858986854553,0.0,0.0,0.9341983199119568,0.0,0.0,0.6357738375663757,0.0,0.0,0.6839666366577148,0.0,0.0,0.8832252025604248,0.0,0.0,0.7877664566040039,0.0,0.0,0.9629286527633667,0.0,0.0,0.9323447346687317,0.0,0.0,0.7469879388809204,0.0,0.0,0.8480074405670166,0.0,0.0,0.6255792379379272,0.0,0.0,0.9230769276618958,0.0,0.0,0.8785912990570068,0.0,0.0,0.810009241104126,0.0,0.0
